cell_id,lat,lon,land_frac,clc_311_latifoglie,clc_312_conifere,clc_313_misto,clc_321_praterie,clc_322_brughiere,clc_323_sclerofille,clc_324_transizione,clc_px_validi,bosco_ha,bosco_frac
040688_015638,40.6875,15.6375,1.0,0.81399,0.0,0.0,0.0,0.0,0.0,0.0,586,477,0.81399
040688_015662,40.6875,15.6625,1.0,0.42564,0.0,0.0,0.0,0.0,0.0,0.02051,585,249,0.42564
040688_015688,40.6875,15.6875,1.0,0.35884,0.0,0.0,0.0,0.0,0.0,0.0,588,211,0.35884
040688_015712,40.6875,15.7125,1.0,0.64384,0.0,0.0,0.0,0.0,0.0,0.0,584,376,0.64384
040688_015738,40.6875,15.7375,1.0,0.28814,0.0,0.0,0.01356,0.0,0.0,0.0,590,170,0.28814
040688_015762,40.6875,15.7625,1.0,0.0,0.0,0.0,0.04266,0.0,0.0,0.05119,586,0,0.0
040688_015788,40.6875,15.7875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00683,586,0,0.0
040688_015812,40.6875,15.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293,588,0,0.0
040688_015838,40.6875,15.8375,1.0,0.02911,0.0,0.0,0.0,0.0,0.0,0.0,584,17,0.02911
040688_015862,40.6875,15.8625,1.0,0.00511,0.0,0.0,0.0,0.0,0.05792,0.05281,587,3,0.00511
040688_015888,40.6875,15.8875,1.0,0.17547,0.0,0.0,0.0,0.0,0.0,0.21635,587,103,0.17547
040688_015912,40.6875,15.9125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17094,585,0,0.0
040688_015938,40.6875,15.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13095,588,0,0.0
040688_015962,40.6875,15.9625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5034,588,0,0.0
040688_015988,40.6875,15.9875,1.0,0.07521,0.0,0.0,0.0,0.0,0.0,0.26496,585,44,0.07521
040688_016012,40.6875,16.0125,1.0,0.16156,0.0,0.0,0.0,0.0,0.0,0.0085,588,95,0.16156
040688_016038,40.6875,16.0375,1.0,0.36333,0.0,0.0,0.0,0.0,0.0,0.0,589,214,0.36333
040688_016062,40.6875,16.0625,1.0,0.1265,0.0,0.0,0.0,0.0,0.0,0.0,585,74,0.1265
040688_016087,40.6875,16.0875,1.0,0.08177,0.0,0.0,0.0,0.0,0.0,0.00681,587,48,0.08177
040688_016112,40.6875,16.1125,1.0,0.11054,0.0,0.0,0.0,0.0,0.0,0.0,588,65,0.11054
040688_016138,40.6875,16.1375,1.0,0.09727,0.0,0.0,0.0,0.0,0.0,0.0,586,57,0.09727
040688_016163,40.6875,16.1625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586,0,0.0
040688_016188,40.6875,16.1875,1.0,0.08007,0.0,0.0,0.0,0.0,0.0,0.0,587,47,0.08007
040688_016212,40.6875,16.2125,1.0,0.29302,0.0,0.0,0.0,0.0,0.0,0.12436,587,172,0.29302
040688_016238,40.6875,16.2375,1.0,0.50171,0.0,0.0,0.0,0.0,0.0,0.0,586,294,0.50171
040688_016262,40.6875,16.2625,1.0,0.18259,0.06143,0.07509,0.0,0.0,0.0,0.00683,586,187,0.31911
040688_016288,40.6875,16.2875,1.0,0.25724,0.0,0.0,0.0,0.0,0.0,0.0,587,151,0.25724
040688_016412,40.6875,16.4125,1.0,0.0102,0.0,0.0,0.0,0.0,0.09014,0.0119,588,6,0.0102
040688_016438,40.6875,16.4375,1.0,0.04778,0.06314,0.0,0.0,0.0,0.00171,0.0,586,65,0.11092
040688_016462,40.6875,16.4625,1.0,0.0,0.05128,0.0,0.0,0.0,0.0,0.0,585,30,0.05128
040688_016488,40.6875,16.4875,1.0,0.0,0.12095,0.0,0.0,0.0,0.0,0.0,587,71,0.12095
040688_016612,40.6875,16.6125,1.0,0.0,0.0,0.0,0.07338,0.0,0.03925,0.0,586,0,0.0
040688_016638,40.6875,16.6375,1.0,0.0,0.0,0.0,0.08362,0.0,0.0,0.0,586,0,0.0
040688_016662,40.6875,16.6625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588,0,0.0
040688_016688,40.6875,16.6875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587,0,0.0
040688_016812,40.6875,16.8125,1.0,0.0,0.0,0.0,0.24361,0.0,0.0,0.0,587,0,0.0
040688_016838,40.6875,16.8375,1.0,0.0,0.0,0.0,0.21538,0.0,0.0,0.0,585,0,0.0
040688_016862,40.6875,16.8625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589,0,0.0
040688_016888,40.6875,16.8875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584,0,0.0
040688_017012,40.6875,17.0125,1.0,0.36395,0.0,0.0,0.0,0.0,0.05272,0.0,588,214,0.36395
040688_017038,40.6875,17.0375,1.0,0.06463,0.0,0.0,0.0,0.0,0.04422,0.0,588,38,0.06463
040688_017062,40.6875,17.0625,1.0,0.47359,0.0,0.0,0.0,0.0,0.0,0.0,587,278,0.47359
040688_017088,40.6875,17.0875,1.0,0.12606,0.0,0.0,0.0,0.0,0.0,0.0,587,74,0.12606
040688_017112,40.6875,17.1125,1.0,0.40273,0.0,0.0,0.0,0.0,0.0,0.0,586,236,0.40273
040688_017138,40.6875,17.1375,1.0,0.12606,0.0,0.0,0.0,0.0,0.03578,0.0,587,74,0.12606
040688_017162,40.6875,17.1625,1.0,0.39487,0.0,0.0,0.0,0.0,0.0,0.0,585,231,0.39487
040688_017188,40.6875,17.1875,1.0,0.53754,0.0,0.0,0.0,0.0,0.0,0.0,586,315,0.53754
040688_017212,40.6875,17.2125,1.0,0.29813,0.0,0.0,0.0,0.0,0.0,0.0,587,175,0.29813
040688_017238,40.6875,17.2375,1.0,0.52122,0.0,0.0,0.0,0.0,0.0,0.0,589,307,0.52122
040688_017262,40.6875,17.2625,1.0,0.30153,0.0,0.0,0.0,0.0,0.0,0.0,587,177,0.30153
040688_017288,40.6875,17.2875,1.0,0.06826,0.0,0.0,0.0,0.0,0.0,0.0,586,40,0.06826
040688_017312,40.6875,17.3125,1.0,0.05299,0.0,0.0,0.0,0.0,0.0,0.0,585,31,0.05299
040688_017338,40.6875,17.3375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587,0,0.0
040688_017362,40.6875,17.3625,1.0,0.07863,0.0,0.0,0.0,0.0,0.0,0.03761,585,46,0.07863
040688_017388,40.6875,17.3875,1.0,0.02389,0.0,0.0,0.0,0.0,0.0,0.0,586,14,0.02389
040688_017412,40.6875,17.4125,1.0,0.0747,0.0,0.0,0.0,0.0,0.0,0.0,589,44,0.0747
040688_017438,40.6875,17.4375,1.0,0.22658,0.0,0.0,0.0,0.0,0.0,0.0,587,133,0.22658
040688_017462,40.6875,17.4625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589,0,0.0
040688_017488,40.6875,17.4875,1.0,0.06143,0.0,0.0,0.0,0.0,0.0,0.0,586,36,0.06143
040712_008812,40.7125,8.8125,1.0,0.39867,0.0,0.0,0.0,0.0,0.0,0.0,602,240,0.39867
040712_008838,40.7125,8.8375,1.0,0.32756,0.0,0.0,0.0,0.0,0.0,0.0,577,189,0.32756
040712_008862,40.7125,8.8625,1.0,0.68771,0.0,0.0,0.0,0.0,0.08362,0.0,586,403,0.68771
040712_008888,40.7125,8.8875,1.0,0.46769,0.0,0.0,0.0,0.0,0.18878,0.0,588,275,0.46769
040712_008912,40.7125,8.9125,1.0,0.07427,0.0,0.0,0.0,0.0,0.28843,0.0,579,43,0.07427
040712_008938,40.7125,8.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598,0,0.0
040712_008962,40.7125,8.9625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590,0,0.0
040712_008988,40.7125,8.9875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578,0,0.0
040712_009012,40.7125,9.0125,1.0,0.0683,0.0,0.0,0.0,0.0,0.1296,0.0,571,39,0.0683
040712_009038,40.7125,9.0375,1.0,0.0099,0.0,0.0,0.0,0.0,0.34323,0.0,606,6,0.0099
040712_009062,40.7125,9.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.2408,0.0,598,0,0.0
040712_009088,40.7125,9.0875,1.0,0.02452,0.0,0.0,0.0,0.0,0.09457,0.0,571,14,0.02452
040712_009112,40.7125,9.1125,1.0,0.05226,0.0,0.0,0.0,0.0,0.0453,0.0,574,30,0.05226
040712_009138,40.7125,9.1375,1.0,0.0,0.0,0.0,0.0,0.0,0.09916,0.0,595,0,0.0
040712_009162,40.7125,9.1625,1.0,0.0,0.06568,0.0,0.0,0.0,0.11658,0.21511,609,40,0.06568
040712_009188,40.7125,9.1875,1.0,0.23868,0.47213,0.0,0.0,0.0,0.05052,0.2108,574,408,0.71081
040712_009212,40.7125,9.2125,1.0,0.05634,0.43486,0.0,0.0,0.0,0.5088,0.0,568,279,0.4912
040712_009238,40.7125,9.2375,1.0,0.47279,0.0,0.0,0.0,0.0,0.52721,0.0,588,278,0.47279
040712_009262,40.7125,9.2625,1.0,0.39934,0.04455,0.0,0.0,0.0,0.5363,0.0,606,269,0.44389
040712_009288,40.7125,9.2875,1.0,0.01003,0.32441,0.0,0.0,0.0,0.62709,0.0,598,200,0.33444
040712_009312,40.7125,9.3125,1.0,0.31866,0.0,0.0,0.0,0.0,0.68134,0.0,568,181,0.31866
040712_009338,40.7125,9.3375,1.0,0.1164,0.0,0.0,0.0,0.0,0.73545,0.0,567,66,0.1164
040712_009362,40.7125,9.3625,1.0,0.02365,0.08784,0.0,0.10811,0.0,0.67736,0.0,592,66,0.11149
040712_009388,40.7125,9.3875,1.0,0.0,0.55882,0.0,0.00817,0.0,0.38399,0.0,612,342,0.55882
040712_009412,40.7125,9.4125,1.0,0.0,0.15816,0.0,0.0,0.0,0.51871,0.0,588,93,0.15816
040712_009438,40.7125,9.4375,1.0,0.0,0.0,0.0,0.0,0.0,0.90893,0.0,582,0,0.0
040712_009462,40.7125,9.4625,1.0,0.06349,0.0,0.0,0.0,0.0,0.52205,0.05467,567,36,0.06349
040712_009488,40.7125,9.4875,1.0,0.12777,0.0,0.0,0.0,0.0,0.26576,0.0,587,75,0.12777
040712_009512,40.7125,9.5125,1.0,0.06937,0.0,0.0,0.04907,0.0,0.65313,0.0,591,41,0.06937
040712_009538,40.7125,9.5375,1.0,0.04762,0.04762,0.0,0.0,0.0,0.86054,0.0,588,56,0.09524
040712_009562,40.7125,9.5625,1.0,0.0,0.02211,0.0,0.0,0.0,0.91837,0.0,588,13,0.02211
040712_009588,40.7125,9.5875,1.0,0.0,0.18197,0.0,0.0,0.0,0.72109,0.0,588,107,0.18197
040712_014612,40.7125,14.6125,1.0,0.49828,0.0,0.10137,0.0,0.0,0.10997,0.11512,582,349,0.59965
040712_014638,40.7125,14.6375,1.0,0.50341,0.0,0.0,0.0,0.0,0.11092,0.04949,586,295,0.50341
040712_014662,40.7125,14.6625,1.0,0.65763,0.0,0.0,0.0,0.0,0.07627,0.19322,590,388,0.65763
040712_014688,40.7125,14.6875,1.0,0.32765,0.0,0.0,0.0,0.0,0.0,0.09215,586,192,0.32765
040712_014712,40.7125,14.7125,1.0,0.11054,0.0,0.0,0.0,0.0,0.0034,0.0,588,65,0.11054
040712_014738,40.7125,14.7375,1.0,0.72913,0.0,0.0,0.0,0.0,0.04429,0.02044,587,428,0.72913
040712_014762,40.7125,14.7625,1.0,0.23801,0.0,0.0,0.0,0.0,0.0,0.35959,584,139,0.23801
040712_014788,40.7125,14.7875,1.0,0.06303,0.0,0.0,0.0,0.0,0.36116,0.0,587,37,0.06303
040712_014812,40.7125,14.8125,1.0,0.27504,0.0,0.0,0.0,0.0,0.19864,0.0,589,162,0.27504
040712_014838,40.7125,14.8375,1.0,0.54281,0.0,0.0,0.0,0.0,0.05822,0.16438,584,317,0.54281
040712_014862,40.7125,14.8625,1.0,0.33277,0.0,0.0,0.0,0.0,0.0,0.19864,589,196,0.33277
040712_014888,40.7125,14.8875,1.0,0.01363,0.0,0.0,0.0,0.0,0.0,0.0971,587,8,0.01363
040712_014912,40.7125,14.9125,1.0,0.0,0.0,0.0,0.0,0.0,0.03959,0.0,581,0,0.0
040712_014938,40.7125,14.9375,1.0,0.03046,0.0,0.0,0.0,0.0,0.0,0.0,591,18,0.03046
040712_014962,40.7125,14.9625,1.0,0.16894,0.0,0.0,0.0,0.0,0.02901,0.14334,586,99,0.16894
040712_014988,40.7125,14.9875,1.0,0.7372,0.0,0.0,0.0,0.0,0.0,0.1058,586,432,0.7372
040712_015012,40.7125,15.0125,1.0,0.8088,0.0,0.0,0.0,0.0,0.0,0.1066,591,478,0.8088
040712_015038,40.7125,15.0375,1.0,0.77148,0.0,0.0,0.0,0.0,0.0,0.22337,582,449,0.77148
040712_015062,40.7125,15.0625,1.0,0.95748,0.0,0.0,0.0,0.0,0.0,0.04252,588,563,0.95748
040712_015088,40.7125,15.0875,1.0,0.91482,0.0,0.0017,0.01533,0.0,0.0,0.06814,587,538,0.91652
040712_015112,40.7125,15.1125,1.0,0.86519,0.0,0.0,0.0,0.0,0.0,0.06314,586,507,0.86519
040712_015138,40.7125,15.1375,1.0,0.86565,0.0,0.0,0.0,0.0,0.0,0.09014,588,509,0.86565
040712_015162,40.7125,15.1625,1.0,0.94369,0.0,0.0,0.0,0.0,0.0,0.05631,586,553,0.94369
040712_015188,40.7125,15.1875,1.0,0.58773,0.0,0.0,0.0,0.0,0.00511,0.18569,587,345,0.58773
040712_015212,40.7125,15.2125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582,0,0.0
040712_015238,40.7125,15.2375,1.0,0.09661,0.0,0.0,0.0,0.0,0.0,0.0,590,57,0.09661
040712_015262,40.7125,15.2625,1.0,0.00855,0.0,0.0,0.0,0.0,0.0,0.0,585,5,0.00855
040712_015288,40.7125,15.2875,1.0,0.16978,0.0,0.0,0.06961,0.0,0.0,0.0,589,100,0.16978
040712_015312,40.7125,15.3125,1.0,0.52389,0.0,0.0,0.12799,0.0,0.0,0.00683,586,307,0.52389
040712_015338,40.7125,15.3375,1.0,0.67747,0.0,0.0,0.04949,0.0,0.0,0.13652,586,397,0.67747
040712_015362,40.7125,15.3625,1.0,0.46062,0.0,0.0,0.01027,0.0,0.0,0.00685,584,269,0.46062
040712_015388,40.7125,15.3875,1.0,0.3039,0.0,0.0,0.09847,0.0,0.0,0.17148,589,179,0.3039
040712_015412,40.7125,15.4125,1.0,0.28718,0.0,0.0,0.29231,0.0,0.0,0.27179,585,168,0.28718
040712_015438,40.7125,15.4375,1.0,0.29032,0.0,0.0,0.24278,0.0,0.0,0.19525,589,171,0.29032
040712_015462,40.7125,15.4625,1.0,0.03761,0.0,0.0,0.77607,0.0,0.0,0.05299,585,22,0.03761
040712_015488,40.7125,15.4875,1.0,0.33673,0.0,0.0,0.35544,0.0,0.0,0.03061,588,198,0.33673
040712_015512,40.7125,15.5125,1.0,0.23328,0.0,0.0,0.14065,0.0,0.0,0.01372,583,136,0.23328
040712_015538,40.7125,15.5375,1.0,0.02716,0.0,0.0,0.0,0.0,0.0,0.0,589,16,0.02716
040712_015562,40.7125,15.5625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585,0,0.0
040712_015588,40.7125,15.5875,1.0,0.03226,0.0,0.0,0.0,0.0,0.0,0.06112,589,19,0.03226
040712_015612,40.7125,15.6125,1.0,0.07167,0.0,0.0,0.0,0.0,0.0,0.03754,586,42,0.07167
040712_015638,40.7125,15.6375,1.0,0.40034,0.0,0.0,0.0,0.0,0.0,0.00681,587,235,0.40034
040712_015662,40.7125,15.6625,1.0,0.56143,0.0,0.0,0.0,0.0,0.0,0.0,586,329,0.56143
040712_015688,40.7125,15.6875,1.0,0.07863,0.0,0.0,0.0,0.0,0.0,0.0,585,46,0.07863
040712_015712,40.7125,15.7125,1.0,0.08998,0.0,0.0,0.0,0.0,0.0,0.0,589,53,0.08998
040712_015738,40.7125,15.7375,1.0,0.12308,0.0,0.0,0.0,0.0,0.0,0.15726,585,72,0.12308
040712_015762,40.7125,15.7625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586,0,0.0
040712_015788,40.7125,15.7875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588,0,0.0
040712_015812,40.7125,15.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586,0,0.0
040712_015838,40.7125,15.8375,1.0,0.04244,0.0,0.0,0.0,0.0,0.0,0.0,589,25,0.04244
040712_015862,40.7125,15.8625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588,0,0.0
040712_015888,40.7125,15.8875,1.0,0.02234,0.0,0.0,0.0,0.0,0.0,0.04811,582,13,0.02234
040712_015912,40.7125,15.9125,1.0,0.0,0.0,0.04244,0.0,0.0,0.0,0.19015,589,25,0.04244
040712_015938,40.7125,15.9375,1.0,0.18569,0.0,0.1448,0.0,0.0,0.0,0.0,587,194,0.33049
040712_015962,40.7125,15.9625,1.0,0.1113,0.0,0.0,0.0,0.0,0.0,0.125,584,65,0.1113
040712_015988,40.7125,15.9875,1.0,0.12564,0.0,0.0,0.0,0.0,0.0,0.06282,589,74,0.12564
040712_016312,40.7125,16.3125,1.0,0.0,0.03761,0.0,0.0,0.0,0.04786,0.05299,585,22,0.03761
040712_016337,40.7125,16.3375,1.0,0.0,0.11885,0.0,0.0,0.0,0.20713,0.01019,589,70,0.11885
040712_016362,40.7125,16.3625,1.0,0.0,0.03918,0.00341,0.0,0.0,0.0,0.01533,587,25,0.04259
040712_016388,40.7125,16.3875,1.0,0.04089,0.07836,0.23509,0.0,0.0,0.0,0.05963,587,208,0.35434
040712_016412,40.7125,16.4125,1.0,0.03767,0.03596,0.0,0.0,0.0,0.16438,0.06336,584,43,0.07363
040712_016438,40.7125,16.4375,1.0,0.0,0.0,0.03925,0.0,0.0,0.00171,0.0,586,23,0.03925
040712_016462,40.7125,16.4625,1.0,0.0,0.08177,0.0,0.0,0.0,0.0,0.0,587,48,0.08177
040712_016488,40.7125,16.4875,1.0,0.0,0.10544,0.0,0.0,0.0,0.0,0.0,588,62,0.10544
040712_016912,40.7125,16.9125,1.0,0.17888,0.0,0.0,0.0,0.0,0.07496,0.0,587,105,0.17888
040712_016938,40.7125,16.9375,1.0,0.69558,0.0,0.0,0.0,0.0,0.0,0.0,588,409,0.69558
040712_016962,40.7125,16.9625,1.0,0.7099,0.0,0.0,0.0,0.0,0.01877,0.0,586,416,0.7099
040712_016988,40.7125,16.9875,1.0,0.02901,0.0,0.0,0.0,0.0,0.0,0.0,586,17,0.02901
040712_017012,40.7125,17.0125,1.0,0.27863,0.0,0.0,0.0,0.0,0.0,0.0,585,163,0.27863
040712_017038,40.7125,17.0375,1.0,0.06997,0.0,0.0,0.0,0.0,0.0,0.0,586,41,0.06997
040712_017062,40.7125,17.0625,1.0,0.49063,0.0,0.0,0.0,0.0,0.0,0.0,587,288,0.49063
040712_017088,40.7125,17.0875,1.0,0.51278,0.0,0.0,0.0,0.0,0.0,0.0,587,301,0.51278
040712_017112,40.7125,17.1125,1.0,0.37479,0.0,0.0,0.0,0.0,0.02044,0.0,587,220,0.37479
040712_017138,40.7125,17.1375,1.0,0.2398,0.0,0.0,0.13776,0.0,0.04932,0.0,588,141,0.2398
040712_017162,40.7125,17.1625,1.0,0.43515,0.0,0.0,0.0,0.0,0.0,0.0,586,255,0.43515
040712_017188,40.7125,17.1875,1.0,0.31229,0.0,0.0,0.0,0.0,0.0,0.0,586,183,0.31229
040712_017212,40.7125,17.2125,1.0,0.54514,0.0,0.0,0.0,0.0,0.0,0.0,587,320,0.54514
040712_017238,40.7125,17.2375,1.0,0.24274,0.0,0.0,0.0,0.0,0.0,0.0,585,142,0.24274
040712_017262,40.7125,17.2625,1.0,0.11263,0.0,0.0,0.0,0.0,0.0,0.0,586,66,0.11263
040712_017288,40.7125,17.2875,1.0,0.11395,0.0,0.0,0.0,0.0,0.0,0.0,588,67,0.11395
040738_008812,40.7375,8.8125,1.0,0.17254,0.0,0.0,0.0,0.0,0.05634,0.0,568,98,0.17254
040738_008838,40.7375,8.8375,1.0,0.01531,0.0,0.0,0.0,0.0,0.0119,0.0,588,9,0.01531
040738_008862,40.7375,8.8625,1.0,0.52961,0.0,0.0,0.0,0.0,0.26904,0.0,591,313,0.52961
040738_008888,40.7375,8.8875,1.0,0.15094,0.0,0.0,0.0,0.0,0.63465,0.0,583,88,0.15094
040738_008912,40.7375,8.9125,1.0,0.0,0.0,0.0,0.0,0.0,0.98145,0.0,593,0,0.0
040738_008938,40.7375,8.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.32823,0.0034,588,0,0.0
040738_008962,40.7375,8.9625,1.0,0.00175,0.0,0.0,0.03846,0.0,0.59266,0.01049,572,1,0.00175
040738_008988,40.7375,8.9875,1.0,0.10085,0.0,0.0,0.0,0.0,0.21368,0.0,585,59,0.10085
040738_009012,40.7375,9.0125,1.0,0.00659,0.0,0.0,0.0,0.0,0.22405,0.0,607,4,0.00659
040738_009038,40.7375,9.0375,1.0,0.21197,0.0,0.0,0.0,0.0,0.07692,0.0,585,124,0.21197
040738_009062,40.7375,9.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567,0,0.0
040738_009088,40.7375,9.0875,1.0,0.0,0.0,0.0,0.0,0.0,0.0839,0.0,584,0,0.0
040738_009112,40.7375,9.1125,1.0,0.0,0.0,0.0,0.0,0.0,0.02159,0.0,602,0,0.0
040738_009138,40.7375,9.1375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597,0,0.0
040738_009162,40.7375,9.1625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567,0,0.0
040738_009188,40.7375,9.1875,1.0,0.06713,0.1136,0.0,0.0,0.0,0.09811,0.0568,581,105,0.18073
040738_009212,40.7375,9.2125,1.0,0.0034,0.0,0.0,0.0,0.0,0.30782,0.01871,588,2,0.0034
040738_009238,40.7375,9.2375,1.0,0.27049,0.0,0.0,0.07377,0.0,0.38197,0.0,610,165,0.27049
040738_009262,40.7375,9.2625,1.0,0.28076,0.06586,0.0,0.0,0.0,0.5234,0.0,577,200,0.34662
040738_009288,40.7375,9.2875,1.0,0.28924,0.34921,0.0,0.0,0.0,0.32628,0.0,567,362,0.63845
040738_009312,40.7375,9.3125,1.0,0.0,0.37479,0.16695,0.0,0.0,0.45826,0.0,587,318,0.54174
040738_009338,40.7375,9.3375,1.0,0.34122,0.07264,0.06419,0.0,0.0,0.51014,0.0,592,283,0.47805
040738_009362,40.7375,9.3625,1.0,0.0817,0.43791,0.0,0.0,0.0,0.30065,0.0,612,318,0.51961
040738_009388,40.7375,9.3875,1.0,0.0,0.4818,0.0,0.00867,0.0,0.50953,0.0,577,278,0.4818
040738_009412,40.7375,9.4125,1.0,0.0,0.03527,0.0,0.07231,0.0,0.89242,0.0,567,20,0.03527
040738_009438,40.7375,9.4375,1.0,0.0,0.04887,0.0,0.0,0.0,0.84817,0.0,573,28,0.04887
040738_009462,40.7375,9.4625,1.0,0.0,0.02662,0.0,0.0,0.0,0.41265,0.34276,601,16,0.02662
040738_009488,40.7375,9.4875,1.0,0.0,0.14925,0.0,0.0,0.0,0.52736,0.17247,603,90,0.14925
040738_009512,40.7375,9.5125,1.0,0.0068,0.02551,0.0,0.0,0.0,0.31633,0.0017,588,19,0.03231
040738_009538,40.7375,9.5375,1.0,0.02041,0.0,0.0,0.0,0.0,0.77381,0.0,588,12,0.02041
040738_009562,40.7375,9.5625,1.0,0.0,0.0,0.0,0.0,0.0,0.94241,0.0,573,0,0.0
040738_009588,40.7375,9.5875,1.0,0.0,0.0,0.0,0.0,0.0,0.53535,0.22391,594,0,0.0
040738_014612,40.7375,14.6125,1.0,0.23769,0.0,0.0,0.0,0.0,0.00679,0.0,589,140,0.23769
040738_014638,40.7375,14.6375,1.0,0.2884,0.0,0.0,0.0,0.0,0.0,0.0,586,169,0.2884
040738_014662,40.7375,14.6625,1.0,0.23379,0.0,0.0,0.0,0.0,0.0,0.0,586,137,0.23379
040738_014688,40.7375,14.6875,1.0,0.13311,0.0,0.0,0.0,0.0,0.0,0.0,586,78,0.13311
040738_014712,40.7375,14.7125,1.0,0.2637,0.0,0.0,0.0,0.0,0.0,0.0,584,154,0.2637
040738_014738,40.7375,14.7375,1.0,0.82453,0.01193,0.0,0.0,0.0,0.0,0.12436,587,491,0.83646
040738_014762,40.7375,14.7625,1.0,0.20847,0.03898,0.0,0.0,0.0,0.0,0.08814,590,146,0.24745
040738_014788,40.7375,14.7875,1.0,0.35666,0.0,0.0,0.0,0.0,0.04778,0.0,586,209,0.35666
040738_014812,40.7375,14.8125,1.0,0.93846,0.0,0.0,0.0,0.0,0.0,0.02051,585,549,0.93846
040738_014838,40.7375,14.8375,1.0,0.83135,0.0,0.0,0.0,0.0,0.0,0.04089,587,488,0.83135
040738_014862,40.7375,14.8625,1.0,0.86792,0.0,0.0,0.0,0.0,0.0,0.02401,583,506,0.86792
040738_014888,40.7375,14.8875,1.0,0.66667,0.0,0.0,0.0,0.0,0.0,0.06293,588,392,0.66667
040738_014912,40.7375,14.9125,1.0,0.64576,0.0,0.0,0.0,0.0,0.0,0.0,590,381,0.64576
040738_014938,40.7375,14.9375,1.0,0.41509,0.0,0.0,0.0,0.0,0.0,0.07204,583,242,0.41509
040738_014962,40.7375,14.9625,1.0,0.57895,0.0,0.0,0.0,0.0,0.06791,0.16469,589,341,0.57895
040738_014988,40.7375,14.9875,1.0,0.9024,0.0,0.0,0.0,0.0,0.0,0.0976,584,527,0.9024
040738_015012,40.7375,15.0125,1.0,0.89347,0.0,0.10653,0.0,0.0,0.0,0.0,582,582,1.0
040738_015038,40.7375,15.0375,1.0,0.67233,0.0,0.0,0.0,0.0,0.0,0.01019,589,396,0.67233
040738_015062,40.7375,15.0625,1.0,0.60549,0.0,0.0,0.0,0.0,0.0,0.18868,583,353,0.60549
040738_015088,40.7375,15.0875,1.0,0.82653,0.0,0.0,0.0,0.0,0.0,0.11905,588,486,0.82653
040738_015112,40.7375,15.1125,1.0,0.9523,0.0,0.0,0.0,0.0,0.0,0.0477,587,559,0.9523
040738_015138,40.7375,15.1375,1.0,0.9198,0.0,0.0,0.0,0.0,0.0,0.0,586,539,0.9198
040738_015162,40.7375,15.1625,1.0,0.97778,0.0,0.0,0.01026,0.0,0.0,0.0,585,572,0.97778
040738_015188,40.7375,15.1875,1.0,0.71795,0.0,0.0,0.18974,0.0,0.0,0.06154,585,420,0.71795
040738_015212,40.7375,15.2125,1.0,0.19492,0.0,0.0,0.0,0.0,0.0,0.01186,590,115,0.19492
040738_015238,40.7375,15.2375,1.0,0.08904,0.0,0.0,0.0,0.0,0.0,0.0,584,52,0.08904
040738_015262,40.7375,15.2625,1.0,0.01019,0.0,0.07301,0.0,0.0,0.0,0.0,589,49,0.0832
040738_015288,40.7375,15.2875,1.0,0.55479,0.0,0.02226,0.0,0.0,0.0,0.14212,584,337,0.57705
040738_015312,40.7375,15.3125,1.0,0.89078,0.0,0.0,0.04437,0.0,0.0,0.02048,586,522,0.89078
040738_015338,40.7375,15.3375,1.0,0.84589,0.0,0.0,0.02568,0.0,0.0,0.02568,584,494,0.84589
040738_015362,40.7375,15.3625,1.0,0.40169,0.0,0.0,0.08644,0.0,0.0,0.08136,590,237,0.40169
040738_015388,40.7375,15.3875,1.0,0.40411,0.0,0.0,0.06336,0.0,0.0,0.40753,584,236,0.40411
040738_015412,40.7375,15.4125,1.0,0.45161,0.0,0.0,0.40238,0.0,0.0,0.14601,589,266,0.45161
