cell_id,lat,lon,land_frac,clc_311_latifoglie,clc_312_conifere,clc_313_misto,clc_321_praterie,clc_322_brughiere,clc_323_sclerofille,clc_324_transizione,clc_px_validi,bosco_ha,bosco_frac
03995_00845,39.95,8.45,0.9714,0.0,0.0,0.0,0.01243,0.0,0.07321,0.0,9493,0,0.0
03995_00855,39.95,8.55,0.9849,0.0,0.00675,0.0,0.0,0.0,0.01676,0.0,9486,64,0.00675
03995_00865,39.95,8.65,1.0,0.0,0.00284,0.0,0.01644,0.0,0.00379,0.01106,9491,27,0.00284
03995_00875,39.95,8.75,1.0,0.01508,0.00401,0.0,0.03121,0.0,0.18102,0.01349,9485,181,0.01909
03995_00885,39.95,8.85,1.0,0.01358,0.10634,0.0,0.00295,0.0,0.51811,0.0,9498,1139,0.11992
03995_00895,39.95,8.95,1.0,0.21551,0.00654,0.0,0.0134,0.0,0.21593,0.0,9480,2105,0.22205
03995_00905,39.95,9.05,1.0,0.16373,0.03247,0.00063,0.01497,0.0,0.2583,0.0,9485,1867,0.19683
03995_00915,39.95,9.15,1.0,0.47309,0.13734,0.06445,0.0594,0.00137,0.18662,0.01264,9495,6408,0.67488
03995_00925,39.95,9.25,1.0,0.47868,0.12117,0.00379,0.13517,0.10906,0.1178,0.0,9499,5734,0.60364
03995_00935,39.95,9.35,1.0,0.26292,0.00781,0.0,0.44471,0.11891,0.13315,0.0,9478,2566,0.27073
03995_00945,39.95,9.45,1.0,0.37541,0.15251,0.03757,0.14976,0.00021,0.15061,0.00422,9475,5358,0.56549
03995_00955,39.95,9.55,1.0,0.1663,0.08799,0.00758,0.00968,0.0,0.30913,0.0,9501,2488,0.26187
03995_00965,39.95,9.65,0.9025,0.00317,0.0,0.0,0.0,0.0,0.24072,0.0,9451,30,0.00317
03995_01575,39.95,15.75,0.6332,0.1448,0.00811,0.00285,0.04553,0.0,0.11192,0.0255,9489,1478,0.15576
03995_01585,39.95,15.85,1.0,0.31872,0.07884,0.04479,0.03647,0.0,0.03046,0.17264,9488,4197,0.44235
03995_01595,39.95,15.95,1.0,0.59815,0.00074,0.00274,0.00379,0.0,0.002,0.04783,9491,5710,0.60163
03995_01605,39.95,16.05,1.0,0.44899,0.01939,0.00759,0.05723,0.0,0.0097,0.00295,9488,4516,0.47597
03995_01615,39.95,16.15,1.0,0.51059,0.00042,0.03193,0.17462,0.0,0.02698,0.08104,9489,5152,0.54294
03995_01625,39.95,16.25,1.0,0.31896,0.0,0.15906,0.06124,0.0,0.11932,0.12891,9487,4535,0.47802
03995_01635,39.95,16.35,1.0,0.48451,0.00274,0.0275,0.02677,0.0,0.05732,0.12202,9490,4885,0.51475
03995_01645,39.95,16.45,1.0,0.19026,0.22947,0.10172,0.0,0.0,0.0487,0.08833,9487,4947,0.52145
03995_01655,39.95,16.55,0.9586,0.0,0.11522,0.01128,0.0,0.0,0.01813,0.05218,9486,1200,0.1265
03995_01665,39.95,16.65,0.1214,0.0,0.00232,0.0,0.0,0.0,0.00295,0.00685,9492,22,0.00232
03995_01805,39.95,18.05,0.6474,0.0,0.00464,0.0,0.0,0.0,0.00316,0.0,9489,44,0.00464
03995_01815,39.95,18.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,9487,0,0.0
03995_01825,39.95,18.25,1.0,0.0,0.00116,0.0,0.0,0.0,0.00063,0.0,9494,11,0.00116
03995_01835,39.95,18.35,0.9775,0.0,0.0,0.00685,0.0,0.0,0.0,0.0,9483,65,0.00685
04005_00845,40.05,8.45,0.5529,0.0057,0.10057,0.0,0.00148,0.0,0.06772,0.0,9466,1006,0.10627
04005_00855,40.05,8.55,1.0,0.03397,0.01139,0.0,0.07005,0.0,0.18177,0.0,9479,430,0.04536
04005_00865,40.05,8.65,1.0,0.0,0.0,0.0,0.0609,0.0,0.20551,0.0,9474,0,0.0
04005_00875,40.05,8.75,1.0,0.11618,0.0038,0.0,0.03021,0.0,0.31052,0.0,9468,1136,0.11998
04005_00885,40.05,8.85,1.0,0.0685,0.0,0.0,0.01805,0.0,0.26831,0.0,9474,649,0.0685
04005_00895,40.05,8.95,1.0,0.33888,0.0,0.0,0.00632,0.0,0.20755,0.00432,9487,3215,0.33888
04005_00905,40.05,9.05,1.0,0.4234,0.03358,0.0,0.0,0.0,0.22046,0.0,9471,4328,0.45698
04005_00915,40.05,9.15,1.0,0.5886,0.02672,0.02566,0.00211,0.0,0.16684,0.02492,9470,6070,0.64098
04005_00925,40.05,9.25,1.0,0.52234,0.01331,0.01046,0.23703,0.06433,0.0751,0.0,9467,5170,0.54611
04005_00935,40.05,9.35,1.0,0.15786,0.00148,0.0,0.4876,0.13211,0.15976,0.00971,9477,1510,0.15934
04005_00945,40.05,9.45,1.0,0.13379,0.01276,0.01929,0.09974,0.0,0.72198,0.00295,9485,1573,0.16584
04005_00955,40.05,9.55,1.0,0.20395,0.06379,0.04774,0.01521,0.0,0.56865,0.0,9468,2987,0.31548
04005_00965,40.05,9.65,0.9996,0.26657,0.0,0.06417,0.01061,0.0,0.41309,0.02258,9521,3149,0.33074
04005_00975,40.05,9.75,0.1642,0.00435,0.0,0.0,0.0,0.0,0.12352,0.0,9432,41,0.00435
04005_01525,40.05,15.25,0.2285,0.02681,0.0,0.00443,0.0,0.0,0.02702,0.01794,9474,296,0.03124
04005_01535,40.05,15.35,0.8979,0.22316,0.02481,0.0,0.02819,0.0,0.06967,0.10166,9473,2349,0.24797
04005_01545,40.05,15.45,0.7756,0.25546,0.0,0.0,0.02575,0.0,0.05044,0.0306,9477,2421,0.25546
04005_01555,40.05,15.55,0.2659,0.05869,0.0,0.00844,0.0,0.0,0.03283,0.0076,9474,636,0.06713
04005_01565,40.05,15.65,0.5927,0.15516,0.0,0.01414,0.0,0.0,0.17142,0.06407,9474,1604,0.1693
04005_01575,40.05,15.75,1.0,0.39504,0.0,0.0742,0.0,0.0,0.02755,0.06417,9475,4446,0.46924
04005_01585,40.05,15.85,1.0,0.4303,0.0,0.02659,0.06648,0.0,0.02364,0.11829,9477,4330,0.45689
04005_01595,40.05,15.95,1.0,0.57642,0.0,0.06249,0.02575,0.0,0.01256,0.0304,9474,6053,0.63891
04005_01605,40.05,16.05,1.0,0.67712,0.0,0.0,0.02259,0.0,0.00792,0.03853,9474,6415,0.67712
04005_01615,40.05,16.15,1.0,0.51799,0.0,0.05404,0.0057,0.0,0.00844,0.13594,9475,5420,0.57203
04005_01625,40.05,16.25,1.0,0.40766,0.0,0.04084,0.0,0.0,0.01593,0.17096,9476,4250,0.4485
04005_01635,40.05,16.35,1.0,0.44487,0.0,0.02796,0.01688,0.0,0.02997,0.07028,9477,4481,0.47283
04005_01645,40.05,16.45,1.0,0.10343,0.08507,0.05583,0.00728,0.0,0.01963,0.07704,9475,2315,0.24433
04005_01655,40.05,16.55,0.9991,0.0,0.07262,0.06069,0.0,0.0,0.03378,0.10967,9474,1263,0.13331
04005_01665,40.05,16.65,0.0643,0.0,0.0,0.0,0.0,0.0,0.00095,0.0,9474,0,0.0
04005_01805,40.05,18.05,0.8934,0.0,0.01678,0.0,0.0,0.0,0.0038,0.0,9473,159,0.01678
04005_01815,40.05,18.15,1.0,0.0,0.0,0.0,0.0,0.0,0.00401,0.0,9474,0,0.0
04005_01825,40.05,18.25,1.0,0.00285,0.01383,0.0,0.0,0.0,0.0,0.0,9473,158,0.01668
04005_01835,40.05,18.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9476,0,0.0
04005_01845,40.05,18.45,0.6704,0.0,0.00369,0.0,0.0401,0.0,0.0077,0.0,9476,35,0.00369
04015_00845,40.15,8.45,0.3109,0.00085,0.00475,0.0,0.0,0.0,0.10713,0.0,9465,53,0.0056
04015_00855,40.15,8.55,1.0,0.42137,0.00571,0.00814,0.0688,0.0,0.18601,0.0,9462,4118,0.43522
04015_00865,40.15,8.65,1.0,0.2618,0.02085,0.0,0.09799,0.0,0.09926,0.0,9450,2671,0.28265
04015_00875,40.15,8.75,1.0,0.13737,0.0,0.0,0.0057,0.0,0.00127,0.0,9478,1302,0.13737
04015_00885,40.15,8.85,1.0,0.09136,0.0,0.0,0.0,0.0,0.01036,0.00264,9457,864,0.09136
04015_00895,40.15,8.95,1.0,0.12986,0.0,0.0,0.0275,0.0,0.15398,0.0,9456,1228,0.12986
04015_00905,40.15,9.05,1.0,0.21118,0.03782,0.0018,0.0374,0.0,0.294,0.0,9466,2374,0.2508
04015_00915,40.15,9.15,1.0,0.32234,0.01703,0.00709,0.0,0.0,0.26988,0.0,9456,3276,0.34646
04015_00925,40.15,9.25,1.0,0.28329,0.0,0.0,0.00327,0.0,0.0661,0.0,9471,2683,0.28329
04015_00935,40.15,9.35,1.0,0.20463,0.0455,0.09205,0.06444,0.0,0.27807,0.0,9451,3234,0.34218
04015_00945,40.15,9.45,1.0,0.50998,0.08505,0.0,0.08579,0.0,0.19007,0.0,9465,5632,0.59503
04015_00955,40.15,9.55,1.0,0.45135,0.01678,0.0,0.04992,0.0,0.39785,0.00507,9476,4436,0.46813
04015_00965,40.15,9.65,0.5755,0.16449,0.0,0.0,0.00011,0.0,0.38714,0.0,9423,1550,0.16449
04015_01505,40.15,15.05,0.2302,0.04903,0.0,0.0,0.0,0.0,0.02441,0.00708,9464,464,0.04903
04015_01515,40.15,15.15,0.4677,0.01078,0.0093,0.00148,0.0,0.0,0.02758,0.0,9462,204,0.02156
04015_01525,40.15,15.25,0.9567,0.52383,0.0,0.06648,0.01617,0.0,0.02484,0.00307,9461,5585,0.59031
04015_01535,40.15,15.35,1.0,0.53287,0.05686,0.00972,0.0,0.0,0.01934,0.04883,9462,5672,0.59945
04015_01545,40.15,15.45,1.0,0.45005,0.02558,0.00698,0.00666,0.0,0.06322,0.03256,9459,4565,0.48261
04015_01555,40.15,15.55,1.0,0.52917,0.01997,0.00645,0.02536,0.0,0.07039,0.02568,9462,5257,0.55559
04015_01565,40.15,15.65,1.0,0.62011,0.0,0.0,0.06682,0.0,0.0,0.07243,9458,5865,0.62011
04015_01575,40.15,15.75,1.0,0.57244,0.0,0.03646,0.07683,0.0,0.01374,0.08253,9463,5762,0.6089
04015_01585,40.15,15.85,1.0,0.52689,0.0,0.06985,0.03001,0.0,0.03456,0.14868,9463,5647,0.59674
04015_01595,40.15,15.95,1.0,0.3623,0.00571,0.05751,0.061,0.0,0.0037,0.16048,9459,4025,0.42552
04015_01605,40.15,16.05,1.0,0.49736,0.00254,0.01986,0.11042,0.0,0.02198,0.18259,9464,4919,0.51976
04015_01615,40.15,16.15,1.0,0.44588,0.00444,0.0,0.0,0.0,0.0,0.06818,9460,4260,0.45032
04015_01625,40.15,16.25,1.0,0.18761,0.0,0.0,0.0,0.0,0.01089,0.07431,9461,1775,0.18761
04015_01635,40.15,16.35,1.0,0.07887,0.01269,0.04186,0.04874,0.0,0.00983,0.04398,9459,1262,0.13342
04015_01645,40.15,16.45,1.0,0.20827,0.02093,0.00835,0.01639,0.0,0.01755,0.13955,9459,2247,0.23755
04015_01655,40.15,16.55,1.0,0.02568,0.01078,0.01955,0.03371,0.0,0.0262,0.03645,9464,530,0.05601
04015_01665,40.15,16.65,0.7672,0.01491,0.04007,0.00793,0.0,0.0,0.00381,0.00412,9459,595,0.06291
04015_01795,40.15,17.95,0.3533,0.0,0.03616,0.0,0.0,0.0,0.00349,0.0,9459,342,0.03616
04015_01805,40.15,18.05,0.9854,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,9463,70,0.0074
04015_01815,40.15,18.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9463,0,0.0
04015_01825,40.15,18.25,1.0,0.0,0.00359,0.0,0.0,0.0,0.0,0.0,9460,34,0.00359
04015_01835,40.15,18.35,1.0,0.0,0.02462,0.0,0.0,0.0,0.0,0.0,9465,233,0.02462
04015_01845,40.15,18.45,0.8831,0.0,0.01268,0.0,0.0,0.0,0.0,0.0,9464,120,0.01268
04015_01855,40.15,18.55,0.0568,0.0,0.00338,0.00328,0.0,0.0,0.0,0.0,9461,63,0.00666
04025_00845,40.25,8.45,0.2784,0.0,0.04353,0.0,0.00646,0.0,0.07933,0.0,9441,411,0.04353
04025_00855,40.25,8.55,1.0,0.05548,0.00265,0.0,0.10557,0.0,0.10843,0.0,9444,549,0.05813
04025_00865,40.25,8.65,1.0,0.28224,0.00782,0.01543,0.00063,0.0,0.09503,0.0,9460,2890,0.30549
04025_00875,40.25,8.75,1.0,0.05947,0.01908,0.00657,0.02703,0.0,0.03721,0.0,9434,803,0.08512
04025_00885,40.25,8.85,1.0,0.02476,0.0,0.0,0.03164,0.0,0.176,0.0,9449,234,0.02476
04025_00895,40.25,8.95,1.0,0.01281,0.0,0.0,0.0,0.0,0.01927,0.01757,9446,121,0.01281
04025_00905,40.25,9.05,1.0,0.0736,0.0,0.0,0.0,0.0,0.17365,0.00793,9456,696,0.0736
04025_00915,40.25,9.15,1.0,0.16577,0.01324,0.0,0.01409,0.0,0.22148,0.0,9441,1690,0.17901
04025_00925,40.25,9.25,1.0,0.34357,0.0,0.0,0.03357,0.0,0.04724,0.0,9442,3244,0.34357
04025_00935,40.25,9.35,1.0,0.10505,0.0054,0.00032,0.0,0.0,0.28679,0.0,9453,1047,0.11077
04025_00945,40.25,9.45,1.0,0.28318,0.02145,0.0,0.00518,0.0,0.23003,0.02314,9464,2883,0.30463
04025_00955,40.25,9.55,1.0,0.33355,0.0,0.0,0.00351,0.0,0.26684,0.00744,9414,3140,0.33355
04025_00965,40.25,9.65,0.3002,0.06182,0.0,0.0,0.0,0.0,0.18842,0.0,9479,586,0.06182
04025_01495,40.25,14.95,0.5332,0.00212,0.0324,0.0144,0.01133,0.0,0.08185,0.0198,9444,462,0.04892
04025_01505,40.25,15.05,0.9923,0.39534,0.0,0.0,0.02287,0.0,0.0397,0.02583,9445,3734,0.39534
04025_01515,40.25,15.15,1.0,0.36635,0.02074,0.00582,0.00265,0.0,0.04381,0.06317,9450,3713,0.39291
04025_01525,40.25,15.25,1.0,0.43532,0.02064,0.06849,0.0325,0.0,0.03059,0.05494,9446,4954,0.52445
04025_01535,40.25,15.35,1.0,0.77098,0.02297,0.02519,0.02593,0.0,0.0,0.05524,9449,7740,0.81914
04025_01545,40.25,15.45,1.0,0.72915,0.01154,0.00603,0.05049,0.0,0.0,0.03768,9448,7055,0.74672
04025_01555,40.25,15.55,1.0,0.62135,0.00572,0.0,0.1259,0.0,0.0,0.03177,9444,5922,0.62707
04025_01565,40.25,15.65,1.0,0.46567,0.0164,0.00815,0.04243,0.0,0.0,0.04899,9451,4633,0.49022
04025_01575,40.25,15.75,1.0,0.3364,0.0127,0.03652,0.06012,0.0,0.01503,0.09781,9447,3643,0.38562
04025_01585,40.25,15.85,1.0,0.39987,0.03853,0.12055,0.02826,0.0,0.00413,0.05652,9448,5281,0.55895
04025_01595,40.25,15.95,1.0,0.50995,0.00625,0.03875,0.01503,0.0,0.01366,0.06288,9446,5242,0.55495
04025_01605,40.25,16.05,1.0,0.47306,0.00561,0.02583,0.02911,0.0,0.01958,0.09897,9447,4766,0.5045
04025_01615,40.25,16.15,1.0,0.50476,0.01397,0.01853,0.00339,0.0,0.00603,0.08469,9446,5075,0.53726
04025_01625,40.25,16.25,1.0,0.09855,0.0,0.0,0.00476,0.0,0.01884,0.06192,9447,931,0.09855
04025_01635,40.25,16.35,1.0,0.26188,0.0,0.02234,0.00349,0.0,0.02625,0.094,9447,2685,0.28422
04025_01645,40.25,16.45,1.0,0.23153,0.09026,0.04825,0.02074,0.0,0.00042,0.08593,9450,3497,0.37004
04025_01655,40.25,16.55,1.0,0.00381,0.03578,0.03303,0.0,0.0,0.0,0.09675,9447,686,0.07262
04025_01665,40.25,16.65,1.0,0.0344,0.02805,0.01461,0.0,0.0,0.0,0.01715,9448,728,0.07706
04025_01675,40.25,16.75,0.5548,0.00275,0.05864,0.00625,0.0,0.0,0.0,0.00413,9447,639,0.06764
04025_01785,40.25,17.85,0.2076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9446,0,0.0
04025_01795,40.25,17.95,0.9116,0.0,0.0,0.0,0.0,0.0,0.00529,0.0,9447,0,0.0
04025_01805,40.25,18.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9449,0,0.0
04025_01815,40.25,18.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9447,0,0.0
04025_01825,40.25,18.25,1.0,0.00169,0.0,0.0,0.0,0.0,0.0,0.0,9446,16,0.00169
04025_01835,40.25,18.35,1.0,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,9446,14,0.00148
04025_01845,40.25,18.45,0.4597,0.0,0.01567,0.02457,0.0,0.0,0.00942,0.0,9444,380,0.04024
04035_00835,40.35,8.35,0.0731,0.0,0.0,0.0,0.00021,0.0,0.06643,0.0,9424,0,0.0
04035_00845,40.35,8.45,0.817,0.04439,0.0,0.0,0.16483,0.0,0.43136,0.0,9440,419,0.04439
04035_00855,40.35,8.55,1.0,0.17211,0.0,0.0,0.07376,0.0,0.20125,0.0,9436,1624,0.17211
04035_00865,40.35,8.65,1.0,0.01082,0.0,0.0,0.02418,0.0,0.05642,0.00191,9430,102,0.01082
04035_00875,40.35,8.75,1.0,0.09653,0.0,0.0,0.03635,0.0,0.0,0.19837,9437,911,0.09653
04035_00885,40.35,8.85,1.0,0.31573,0.0,0.0,0.01219,0.0,0.03,0.0,9432,2978,0.31573
04035_00895,40.35,8.95,1.0,0.40858,0.0,0.0,0.0,0.0,0.15286,0.00636,9440,3857,0.40858
04035_00905,40.35,9.05,1.0,0.10571,0.0,0.0,0.0,0.0,0.14954,0.0,9422,996,0.10571
04035_00915,40.35,9.15,1.0,0.3085,0.0,0.0,0.00053,0.0,0.1986,0.0,9436,2911,0.3085
04035_00925,40.35,9.25,1.0,0.1736,0.0,0.00985,0.06292,0.0,0.11418,0.0,9441,1732,0.18345
04035_00935,40.35,9.35,1.0,0.21313,0.0,0.02647,0.02478,0.0,0.30408,0.00424,9445,2263,0.2396
04035_00945,40.35,9.45,1.0,0.13539,0.0,0.0,0.0572,0.0,0.19546,0.0,9388,1271,0.13539
04035_00955,40.35,9.55,1.0,0.06979,0.02815,0.0,0.01265,0.0,0.1907,0.01771,9486,929,0.09794
04035_00965,40.35,9.65,0.8653,0.10694,0.00468,0.00935,0.0,0.0,0.16796,0.00138,9407,1138,0.12097
04035_00975,40.35,9.75,0.1727,0.00808,0.01615,0.0,0.00329,0.0,0.03072,0.0,9409,228,0.02423
04035_01495,40.35,14.95,0.2632,0.01971,0.0,0.0,0.0,0.0,0.05181,0.01621,9439,186,0.01971
04035_01505,40.35,15.05,0.999,0.16495,0.00413,0.00456,0.0,0.0,0.0106,0.0265,9433,1638,0.17364
04035_01515,40.35,15.15,1.0,0.57862,0.0,0.0,0.01633,0.0,0.0369,0.02428,9431,5457,0.57862
04035_01525,40.35,15.25,1.0,0.55311,0.00254,0.0229,0.02523,0.0,0.0,0.03307,9434,5458,0.57855
04035_01535,40.35,15.35,1.0,0.59445,0.00413,0.00795,0.03827,0.0,0.0,0.06031,9434,5722,0.60653
04035_01545,40.35,15.45,1.0,0.43474,0.0,0.0,0.14919,0.0,0.0,0.1564,9431,4100,0.43474
04035_01555,40.35,15.55,1.0,0.18316,0.00106,0.01419,0.08125,0.0,0.0,0.09004,9440,1873,0.19841
04035_01565,40.35,15.65,1.0,0.3146,0.03732,0.02195,0.05864,0.0,0.01813,0.03213,9431,3526,0.37387
04035_01575,40.35,15.75,1.0,0.35545,0.04505,0.04983,0.06467,0.0,0.0,0.02417,9433,4248,0.45033
04035_01585,40.35,15.85,1.0,0.25949,0.03542,0.05175,0.08961,0.0,0.0,0.0369,9430,3269,0.34666
04035_01595,40.35,15.95,1.0,0.33358,0.01897,0.05023,0.2043,0.0,0.01727,0.07969,9437,3801,0.40278
04035_01605,40.35,16.05,1.0,0.33118,0.0,0.0,0.03382,0.0,0.0,0.05089,9433,3124,0.33118
04035_01615,40.35,16.15,1.0,0.37595,0.0,0.00689,0.02735,0.0,0.00127,0.04591,9432,3611,0.38284
04035_01625,40.35,16.25,1.0,0.16206,0.0,0.0,0.01229,0.0,0.0283,0.04844,9435,1529,0.16206
04035_01635,40.35,16.35,1.0,0.10428,0.0,0.00763,0.0,0.0,0.0,0.1454,9436,1056,0.11191
04035_01645,40.35,16.45,1.0,0.09403,0.0,0.00011,0.0,0.0,0.0,0.09117,9433,888,0.09414
04035_01655,40.35,16.55,1.0,0.02512,0.04569,0.04484,0.01262,0.0,0.02205,0.09562,9433,1091,0.11565
04035_01665,40.35,16.65,1.0,0.11068,0.0035,0.00159,0.0,0.0,0.00657,0.04887,9433,1092,0.11577
04035_01675,40.35,16.75,0.9872,0.02534,0.01845,0.0,0.0,0.0,0.0,0.00445,9433,413,0.04379
04035_01685,40.35,16.85,0.3007,0.0,0.06001,0.0,0.0,0.0,0.0123,0.00148,9432,566,0.06001
04035_01725,40.35,17.25,0.0753,0.0,0.0,0.00339,0.0,0.0,0.0,0.0,9434,32,0.00339
04035_01735,40.35,17.35,0.4557,0.0,0.0,0.0,0.0,0.0,0.00435,0.00265,9436,0,0.0
04035_01745,40.35,17.45,0.7723,0.0,0.00381,0.0,0.0,0.0,0.00106,0.0,9438,36,0.00381
04035_01755,40.35,17.55,0.9984,0.0,0.01146,0.0,0.0,0.0,0.0192,0.00594,9427,108,0.01146
04035_01765,40.35,17.65,0.9699,0.00424,0.0,0.0,0.0,0.0,0.05746,0.0,9433,40,0.00424
04035_01775,40.35,17.75,0.9953,0.00307,0.00668,0.0,0.0,0.0,0.01378,0.0,9434,92,0.00975
04035_01785,40.35,17.85,1.0,0.02798,0.0,0.0,0.0,0.0,0.0,0.0,9434,264,0.02798
04035_01795,40.35,17.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9434,0,0.0
04035_01805,40.35,18.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9432,0,0.0
04035_01815,40.35,18.15,1.0,0.0,0.00403,0.0,0.0,0.0,0.0,0.0,9433,38,0.00403
04035_01825,40.35,18.25,0.9979,0.0,0.00848,0.0,0.02607,0.0,0.02056,0.0,9437,80,0.00848
04035_01835,40.35,18.35,0.4884,0.0,0.03955,0.00424,0.0,0.0,0.00488,0.0,9430,413,0.04379
04045_00835,40.45,8.35,0.1273,0.0,0.0,0.0,0.00042,0.0,0.10996,0.0,9422,0,0.0
04045_00845,40.45,8.45,0.9995,0.06074,0.0,0.0,0.16523,0.0,0.40045,0.0,9417,572,0.06074
04045_00855,40.45,8.55,1.0,0.07725,0.0,0.0,0.0832,0.0,0.35692,0.0,9411,727,0.07725
04045_00865,40.45,8.65,1.0,0.02948,0.0,0.0,0.20806,0.0,0.20721,0.0,9430,278,0.02948
04045_00875,40.45,8.75,1.0,0.05118,0.0,0.0,0.04194,0.0,0.01306,0.0,9418,482,0.05118
04045_00885,40.45,8.85,1.0,0.0982,0.0,0.0,0.019,0.0,0.22102,0.0,9420,925,0.0982
04045_00895,40.45,8.95,1.0,0.35963,0.0,0.00382,0.03175,0.0,0.12189,0.0,9418,3423,0.36345
04045_00905,40.45,9.05,1.0,0.38715,0.0,0.0,0.02972,0.0,0.12611,0.0,9420,3647,0.38715
04045_00915,40.45,9.15,1.0,0.19294,0.00053,0.0,0.0,0.0,0.0279,0.0,9428,1824,0.19347
04045_00925,40.45,9.25,1.0,0.17039,0.0,0.0,0.07738,0.0,0.03072,0.0,9408,1603,0.17039
04045_00935,40.45,9.35,1.0,0.15492,0.02591,0.00446,0.06371,0.0,0.06849,0.0,9418,1745,0.18529
04045_00945,40.45,9.45,1.0,0.00106,0.04429,0.0,0.04323,0.0,0.36983,0.00708,9461,429,0.04535
04045_00955,40.45,9.55,1.0,0.2335,0.04711,0.0,0.06516,0.0,0.45087,0.0031,9362,2627,0.28061
04045_00965,40.45,9.65,1.0,0.16237,0.03985,0.01526,0.01791,0.0,0.2743,0.0,9435,2052,0.21748
04045_00975,40.45,9.75,0.8903,0.0513,0.04462,0.0389,0.0,0.0,0.48924,0.0,9435,1272,0.13482
04045_01495,40.45,14.95,0.3578,0.0,0.0361,0.0,0.0,0.0,0.0,0.0,9418,340,0.0361
04045_01505,40.45,15.05,1.0,0.13101,0.0,0.0,0.01253,0.0,0.01869,0.00605,9419,1234,0.13101
04045_01515,40.45,15.15,1.0,0.32944,0.0,0.0,0.03397,0.0,0.00085,0.00531,9419,3103,0.32944
04045_01525,40.45,15.25,1.0,0.18845,0.0,0.00191,0.01125,0.0,0.0,0.05786,9419,1793,0.19036
04045_01535,40.45,15.35,1.0,0.36501,0.0,0.02378,0.04024,0.0,0.0,0.0877,9419,3662,0.38879
04045_01545,40.45,15.45,1.0,0.48556,0.00287,0.00446,0.0963,0.0,0.0,0.08877,9418,4642,0.49289
04045_01555,40.45,15.55,1.0,0.16005,0.03343,0.0,0.05296,0.0,0.0,0.06665,9422,1823,0.19348
04045_01565,40.45,15.65,1.0,0.52558,0.0051,0.00584,0.05191,0.0,0.0,0.03599,9420,5054,0.53652
04045_01575,40.45,15.75,1.0,0.5699,0.01571,0.06592,0.13088,0.0,0.0,0.05774,9421,6138,0.65153
04045_01585,40.45,15.85,1.0,0.54259,0.012,0.01636,0.07041,0.0,0.0,0.09526,9416,5376,0.57095
04045_01595,40.45,15.95,1.0,0.28377,0.0104,0.03184,0.07323,0.0,0.01252,0.18391,9423,3072,0.32601
04045_01605,40.45,16.05,1.0,0.39387,0.02133,0.00754,0.04033,0.0,0.00563,0.15114,9422,3983,0.42274
04045_01615,40.45,16.15,1.0,0.59979,0.0,0.00117,0.00021,0.0,0.0,0.02102,9420,5661,0.60096
04045_01625,40.45,16.25,1.0,0.29692,0.0,0.0,0.0293,0.0,0.0,0.04894,9420,2797,0.29692
04045_01635,40.45,16.35,1.0,0.03801,0.0,0.0,0.0,0.0,0.00032,0.11466,9419,358,0.03801
04045_01645,40.45,16.45,1.0,0.02527,0.0,0.03631,0.01348,0.0,0.06859,0.09567,9418,580,0.06158
04045_01655,40.45,16.55,1.0,0.03407,0.07398,0.05297,0.01412,0.0,0.10487,0.08502,9421,1517,0.16102
04045_01665,40.45,16.65,1.0,0.09679,0.04882,0.0,0.01157,0.0,0.04065,0.08841,9422,1372,0.14561
04045_01675,40.45,16.75,1.0,0.1015,0.0,0.0,0.0,0.0,0.02272,0.00319,9419,956,0.1015
04045_01685,40.45,16.85,0.9452,0.0,0.03598,0.0,0.0,0.0,0.00372,0.0,9421,339,0.03598
04045_01695,40.45,16.95,0.3154,0.0,0.05574,0.0,0.0,0.0,0.06752,0.0,9419,525,0.05574
04045_01715,40.45,17.15,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9421,0,0.0
04045_01725,40.45,17.25,0.7271,0.0,0.0,0.0,0.0,0.0,0.00435,0.0,9419,0,0.0
04045_01735,40.45,17.35,1.0,0.0,0.00977,0.0,0.0,0.0,0.0,0.0,9418,92,0.00977
04045_01745,40.45,17.45,1.0,0.0,0.0,0.0,0.0,0.0,0.01719,0.0,9422,0,0.0
04045_01755,40.45,17.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9417,0,0.0
04045_01765,40.45,17.65,1.0,0.00425,0.0,0.0,0.0,0.0,0.00265,0.0,9421,40,0.00425
04045_01775,40.45,17.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9419,0,0.0
04045_01785,40.45,17.85,1.0,0.0,0.00297,0.0,0.0,0.0,0.0,0.0,9421,28,0.00297
04045_01795,40.45,17.95,1.0,0.00648,0.0,0.0,0.0,0.0,0.0,0.0,9419,61,0.00648
04045_01805,40.45,18.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9421,0,0.0
